,datetime,Br,date,time,jd,date_obj,polarity,flag,carr,2.0,2.25,2.5,2.75,3.0,3.25,3.5
109,2022-09-02/03:27:58.760,-3.52,2022-09-02,03:27:58.760,2459824.644430092536,2022-09-02 03:27:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (202.01389914, 3.06952209, 31878541.31724342)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.43510895, 3.06952209, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.35283791, 3.06952209, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.27056687, 3.06952209, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.18829583, 3.06952209, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.10602478, 3.06952209, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.02375374, 3.06952209, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.9414827, 3.06952209, 3.5)>"
110,2022-09-02/03:42:58.760,-3.28,2022-09-02,03:42:58.760,2459824.6548467590474,2022-09-02 03:42:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.94270999, 3.06638895, 31822047.09003013)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.33719658, 3.06638895, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.25492553, 3.06638895, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.17265449, 3.06638895, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.09038345, 3.06638895, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.0081124, 3.06638895, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.92584136, 3.06638895, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.84357032, 3.06638895, 3.5)>"
111,2022-09-02/03:57:58.760,-2.52,2022-09-02,03:57:58.760,2459824.6652634260245,2022-09-02 03:57:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.87179294, 3.06323916, 31765503.71571746)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.23953304, 3.06323916, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.157262, 3.06323916, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.07499095, 3.06323916, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.99271991, 3.06323916, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.91044887, 3.06323916, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.82817782, 3.06323916, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T03:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.74590678, 3.06323916, 3.5)>"
112,2022-09-02/04:12:58.760,-3.3600001,2022-09-02,04:12:58.760,2459824.675680092536,2022-09-02 04:12:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.80114967, 3.0600726, 31708911.12102878)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.14212, 3.0600726, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.05984896, 3.0600726, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.97757792, 3.0600726, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.89530687, 3.0600726, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.81303583, 3.0600726, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.73076479, 3.0600726, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.64849374, 3.0600726, 3.5)>"
113,2022-09-02/04:27:58.760,-3.3600001,2022-09-02,04:27:58.760,2459824.6860967590474,2022-09-02 04:27:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.73078189, 3.05688915, 31652269.23278988)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (216.04495913, 3.05688915, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.96268809, 3.05688915, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.88041705, 3.05688915, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.798146, 3.05688915, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.71587496, 3.05688915, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.63360392, 3.05688915, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.55133287, 3.05688915, 3.5)>"
114,2022-09-02/04:42:58.760,-3.24,2022-09-02,04:42:58.760,2459824.6965134260245,2022-09-02 04:42:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.66069131, 3.05368867, 31595577.9779111)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.94805212, 3.05368867, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.86578108, 3.05368867, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.78351003, 3.05368867, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.70123899, 3.05368867, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.61896795, 3.05368867, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.53669691, 3.05368867, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.45442586, 3.05368867, 3.5)>"
115,2022-09-02/04:57:58.760,-2.3200002,2022-09-02,04:57:58.760,2459824.706930092536,2022-09-02 04:57:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.59087968, 3.05047105, 31538837.28337054)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.85140067, 3.05047105, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.76912962, 3.05047105, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.68685858, 3.05047105, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.60458754, 3.05047105, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.52231649, 3.05047105, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.44004545, 3.05047105, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T04:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.35777441, 3.05047105, 3.5)>"
116,2022-09-02/05:12:58.760,-3.4000001,2022-09-02,05:12:58.760,2459824.7173467590474,2022-09-02 05:12:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.52134874, 3.04723616, 31482047.07626427)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.75500648, 3.04723616, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.67273544, 3.04723616, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.5904644, 3.04723616, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.50819335, 3.04723616, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.42592231, 3.04723616, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.34365127, 3.04723616, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.26138022, 3.04723616, 3.5)>"
117,2022-09-02/05:27:58.760,-3.48,2022-09-02,05:27:58.760,2459824.7277634260245,2022-09-02 05:27:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.45210026, 3.04398386, 31425207.28378988)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.6588713, 3.04398386, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.57660026, 3.04398386, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.49432922, 3.04398386, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.41205818, 3.04398386, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.32978713, 3.04398386, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.24751609, 3.04398386, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.16524505, 3.04398386, 3.5)>"
118,2022-09-02/05:42:58.760,-3.4400001,2022-09-02,05:42:58.760,2459824.738180092536,2022-09-02 05:42:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.38313602, 3.04071404, 31368317.8332295)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.56299688, 3.04071404, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.48072583, 3.04071404, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.39845479, 3.04071404, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.31618375, 3.04071404, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.23391271, 3.04071404, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.15164166, 3.04071404, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.06937062, 3.04071404, 3.5)>"
119,2022-09-02/05:57:58.760,-3.3600001,2022-09-02,05:57:58.760,2459824.7485967590474,2022-09-02 05:57:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.31445782, 3.03742655, 31311378.65200175)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.46738496, 3.03742655, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.38511392, 3.03742655, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.30284288, 3.03742655, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.22057183, 3.03742655, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.13830079, 3.03742655, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.05602975, 3.03742655, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T05:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.9737587, 3.03742655, 3.5)>"
120,2022-09-02/06:12:58.760,-3.48,2022-09-02,06:12:58.760,2459824.7590134260245,2022-09-02 06:12:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.24606747, 3.03412127, 31254389.66764555)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.37203734, 3.03412127, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.2897663, 3.03412127, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.20749525, 3.03412127, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.12522421, 3.03412127, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.04295317, 3.03412127, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.96068212, 3.03412127, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.87841108, 3.03412127, 3.5)>"
121,2022-09-02/06:27:58.760,-2.9200001,2022-09-02,06:27:58.760,2459824.769430092536,2022-09-02 06:27:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.17796679, 3.03079806, 31197350.80780533)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.2769558, 3.03079806, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.19468476, 3.03079806, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.11241372, 3.03079806, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.03014267, 3.03079806, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.94787163, 3.03079806, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.86560059, 3.03079806, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:27:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.78332954, 3.03079806, 3.5)>"
122,2022-09-02/06:42:58.760,-3.4400001,2022-09-02,06:42:58.760,2459824.7798467590474,2022-09-02 06:42:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.11015762, 3.02745679, 31140261.9962174)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.18214214, 3.02745679, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.0998711, 3.02745679, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.01760006, 3.02745679, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.93532901, 3.02745679, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.85305797, 3.02745679, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.77078693, 3.02745679, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:42:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.68851588, 3.02745679, 3.5)>"
123,2022-09-02/06:57:58.760,-3.2,2022-09-02,06:57:58.760,2459824.7902634260245,2022-09-02 06:57:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (201.04264183, 3.02409731, 31083123.16372788)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.0875982, 3.02409731, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (215.00532716, 3.02409731, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.92305611, 3.02409731, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.84078507, 3.02409731, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.75851403, 3.02409731, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.67624298, 3.02409731, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T06:57:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.59397194, 3.02409731, 3.5)>"
124,2022-09-02/07:12:58.760,-2.1200001,2022-09-02,07:12:58.760,2459824.800680092536,2022-09-02 07:12:58.760,-1.0,,"<SkyCoord (HeliographicCarrington: obstime=2022-09-02T07:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, km)
    (200.9754213, 3.02071951, 31025934.23987791)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T07:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.99332582, 3.02071951, 2.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T07:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.91105478, 3.02071951, 2.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T07:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.82878374, 3.02071951, 2.5)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T07:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.74651269, 3.02071951, 2.75)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T07:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.66424165, 3.02071951, 3.)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T07:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.58197061, 3.02071951, 3.25)>","<SkyCoord (HeliographicCarrington: obstime=2022-09-02T07:12:58.760000000, rsun=695700.0 km, observer=self): (lon, lat, radius) in (deg, deg, solRad)
    (214.49969956, 3.02071951, 3.5)>"
